event_n,event_clusters,n_hits,energy_value
573,0,18099,144.182
573,57,257,23.382
574,0,17944,143.884
574,3,2,0.02
574,109,258,25.186
575,0,18134,144.617
575,9,274,23.152
576,0,18031,144.855
576,30,250,25.737
577,0,18060,147.817
577,34,245,24.682
578,0,18146,144.313
578,33,1,0.013
578,46,242,22.505
579,0,18200,146.485
579,43,242,23.17
579,48,1,0.063
580,0,18117,145.638
580,31,250,23.365
581,0,18102,144.836
581,13,281,23.739
582,0,17926,146.35
582,63,248,27.612
583,0,17974,142.143
583,9,280,24.697
583,285,2,0.024
584,0,18105,145.895
584,11,251,23.114
585,0,18275,146.566
585,25,240,23.606
586,0,18335,147.207
586,24,232,24.683
587,0,18008,144.183
587,42,244,24.412
588,0,18037,145.708
588,23,251,24.62
589,0,17888,141.655
589,23,3,0.241
589,37,273,24.759
590,0,18043,145.525
590,23,231,24.417
591,0,18069,143.627
591,5,2,0.021
591,17,1,0.043
591,25,2,0.07
591,56,247,24.437
592,0,17858,143.337
592,44,258,23.608
593,0,18093,145.985
593,109,248,25.375
594,0,18342,147.004
594,4,1,0.006
594,24,246,23.786
595,0,17964,143.44
595,44,1,0.025
595,57,253,22.77
596,0,17793,142.449
596,36,245,24.816
596,52,3,0.07
596,238,2,0.013
597,0,18096,145.681
597,16,257,23.387
598,0,18072,145.43
598,17,258,24.092
599,0,18278,147.415
599,35,264,23.698
600,0,18084,144.284
600,36,278,24.477
600,71,1,0.006
600,125,2,0.012
600,243,3,0.02
601,0,17788,144.173
601,22,247,24.065
602,0,17998,143.561
602,35,236,22.968
603,0,17962,143.747
603,116,230,26.14
604,0,18364,146.405
604,49,227,23.23
605,0,18226,147.676
605,34,244,24.196
606,0,18195,145.226
606,67,265,24.104
607,0,17962,143.523
607,14,226,24.993
608,0,18012,143.114
608,68,248,23.354
609,0,18182,145.167
609,58,240,24.329
610,0,18029,144.509
610,77,250,24.252
610,266,1,0.085
611,0,18202,146.545
611,16,300,25.795
611,50,1,0.006
612,0,18331,147.658
612,33,253,22.363
613,0,17895,144.47
613,35,255,24.843
614,0,17834,141.946
614,70,272,24.512
614,298,1,0.222
615,0,18400,148.27
615,17,2,0.013
615,25,218,23.193
615,135,1,0.017
616,0,18266,146.631
616,47,227,23.513
617,0,18211,146.438
617,58,289,23.457
618,0,17836,142.922
618,77,221,22.886
619,0,18139,144.907
619,69,247,23.782
620,0,17941,144.13
620,34,267,25.609
621,0,18151,146.278
621,16,251,23.722
622,0,18036,143.481
622,29,233,23.277
623,0,18038,143.772
623,37,246,25.148
624,0,18030,144.575
624,46,234,21.941
625,0,18059,145.458
625,12,274,23.701
626,0,18114,145.155
626,22,244,23.58
626,121,1,0.07
626,267,2,0.014
627,0,17981,143.654
627,1,2,0.021
627,24,255,23.138
627,226,3,0.023
628,0,18008,144.593
628,22,234,25.516
629,0,18019,146.449
629,31,233,24.396
630,0,18044,144.049
630,13,1,0.181
630,23,239,23.074
630,59,1,0.021
631,0,18195,145.919
631,22,254,23.844
632,0,18052,145.061
632,26,211,23.961
633,0,17984,144.263
633,32,241,25.563
634,0,18169,146.513
634,68,261,24.792
634,153,1,0.024
635,0,18098,144.741
635,59,247,23.525
636,0,18460,148.159
636,17,298,23.497
637,0,18120,145.496
637,18,247,26.275
638,0,18238,145.543
638,33,227,24.09
639,0,18190,146.585
639,13,2,0.056
639,16,299,26.822
640,0,18097,144.871
640,24,285,23.65
641,0,17896,144.829
641,44,278,25.113
642,0,18359,145.82
642,22,264,23.482
642,131,2,0.012
643,0,18040,144.77
643,34,257,26.202
644,0,17816,141.575
644,41,246,25.963
645,0,18194,146.823
645,36,248,24.341
646,0,18051,145.001
646,23,261,23.352
647,0,18048,144.129
647,39,275,23.575
647,47,1,0.047
647,286,3,0.074
648,0,17884,142.852
648,27,1,0.028
648,38,1,0.024
648,63,281,25.419
649,0,18043,144.605
649,38,244,24.745
650,0,17883,144.332
650,42,237,24.429
651,0,17983,144.379
651,57,245,23.514
652,0,17909,144.303
652,9,295,25.387
653,0,17906,143.805
653,18,2,0.135
653,35,255,25.221
653,39,1,0.036
654,0,18405,146.675
654,52,220,22.044
655,0,17927,143.781
655,15,275,24.95
656,0,18147,146.569
656,12,296,25.052
656,110,1,0.066
657,0,17906,142.823
657,52,240,25.816
658,0,18011,145.087
658,34,271,25.001
659,0,18054,145.863
659,25,287,24.239
660,0,17930,143.671
660,39,243,25.056
661,0,17984,143.683
661,60,238,22.689
662,0,17996,144.26
662,37,271,23.953
662,50,2,0.086
663,0,17915,141.25
663,32,246,25.1
663,44,1,0.182
664,0,18048,144.934
664,19,280,22.422
664,44,2,0.045
664,66,1,0.025
665,0,18408,146.765
665,16,280,24.851
666,0,18311,147.106
666,46,235,22.766
667,0,17993,144.382
667,17,273,26.125
667,37,3,0.043
667,198,2,0.015
668,0,18185,146.296
668,27,218,23.975
669,0,18111,146.831
669,53,277,24.808
669,291,3,0.019
670,0,18121,145.593
670,15,3,0.06
670,33,265,24.262
671,0,18044,144.963
671,3,5,0.036
671,39,250,25.227
672,0,18114,145.43
672,6,265,24.298
673,0,18302,148.376
673,32,239,23.194
674,0,18040,145.464
674,34,240,25.109
675,0,18018,146.045
675,66,259,23.784
675,88,2,0.073
675,244,3,0.019
675,275,1,0.02
676,0,18081,146.494
676,29,260,25.371
677,0,18130,146.026
677,35,2,0.03
677,44,223,23.042
678,0,18268,146.573
678,25,288,21.548
678,308,2,0.014
679,0,18083,143.431
679,9,290,23.625
680,0,17739,142.372
680,46,2,0.084
680,67,296,24.705
681,0,18096,142.799
681,12,272,25.279
681,61,3,0.061
682,0,18189,145.92
682,67,240,22.959
683,0,18128,145.571
683,34,2,0.044
683,37,248,23.476
684,0,18173,146.298
684,43,247,23.752
684,46,3,0.02
685,0,18010,145.884
685,52,243,22.758
686,0,18188,145.231
686,9,261,23.039
687,0,18126,144.93
687,25,264,21.743
688,0,18105,144.368
688,66,262,24.486
689,0,18161,144.762
689,43,232,24.944
690,0,18074,144.349
690,56,234,24.273
691,0,18051,144.231
691,16,274,25.704
692,0,18007,143.588
692,20,269,23.426
693,0,17968,143.339
693,28,276,22.641
694,0,18091,146.691
694,27,271,24.625
695,0,18094,145.113
695,107,251,23.627
695,109,1,0.009
696,0,18074,145.591
696,85,269,25.115
697,0,18233,145.431
697,38,257,23.269
698,0,18075,144.508
698,17,227,22.588
698,39,1,0.019
699,0,17962,142.708
699,47,245,24.191
700,0,18033,145.348
700,44,266,23.92
701,0,17965,144.982
701,35,257,25.841
702,0,18352,146.498
702,20,270,24.046
703,0,17974,142.714
703,23,235,24.235
703,29,1,0.011
703,38,1,0.034
704,0,18284,145.358
704,62,264,25.547
704,212,8,0.054
705,0,18217,146.593
705,21,237,24.542
706,0,18129,146.143
706,12,280,23.76
707,0,18124,145.108
707,8,322,24.346
708,0,17997,143.967
708,38,270,24.151
709,0,18264,146.515
709,81,245,24.707
710,0,17988,145.174
710,25,225,23.473
710,69,1,0.096
711,0,18158,145.293
711,33,271,25.098
712,0,18205,145.804
712,24,260,26.688
713,0,17890,142.734
713,42,283,24.587
714,0,17980,143.752
714,66,252,24.075
714,76,1,0.012
714,77,3,0.099
715,0,18003,145.159
715,33,256,24.176
716,0,18119,144.805
716,13,2,0.046
716,15,248,24.648
717,0,18123,144.949
717,15,4,0.027
717,44,253,22.737
717,159,1,0.006
718,0,18081,144.773
718,18,1,0.008
718,19,261,25.137
719,0,18125,144.773
719,31,280,25.291
720,0,18175,147.168
720,110,311,26.463
721,0,18112,144.872
721,28,291,24.231
722,0,18254,145.884
722,140,279,23.916
723,0,18242,145.778
723,75,266,25.01
724,0,17932,143.902
724,56,232,24.826
725,0,17942,142.143
725,26,220,24.037
725,124,1,0.032
726,0,18323,148.94
726,39,273,22.704
727,0,18112,143.864
727,29,248,24.146
728,0,17932,145.09
728,16,299,24.11
729,0,18099,146.083
729,20,236,24.035
730,0,17831,142.795
730,90,256,22.471
731,0,17898,143.722
731,16,251,23.922
732,0,18355,147.798
732,13,2,0.031
732,37,267,24.452
733,0,18144,144.924
733,35,215,25.972
734,0,17987,146.285
734,179,295,24.373
735,0,18157,146.487
735,41,249,24.359
736,0,18138,145.915
736,19,256,21.61
737,0,18036,144.811
737,19,300,24.605
738,0,18241,146.908
738,35,288,23.027
739,0,18090,144.059
739,160,1,0.038
739,169,247,22.964
740,0,18027,143.755
740,7,4,0.037
740,81,288,24.709
740,94,1,0.015
741,0,18124,144.729
741,39,225,22.768
742,0,17997,143.36
742,54,246,22.732
743,0,18301,146.963
743,39,271,24.378
744,0,18253,145.432
744,11,251,23.243
745,0,18192,146.084
745,47,1,0.015
745,49,246,25.51
746,0,17880,142.176
746,28,277,25.485
747,0,18134,146.296
747,9,259,23.209
747,56,2,0.044
748,0,18123,144.298
748,195,244,24.227
749,0,17985,144.492
749,33,255,25.52
750,0,18079,145.648
750,47,242,22.415
751,0,18040,144.308
751,58,249,25.325
752,0,18146,145.006
752,55,265,25.611
752,71,1,0.008
753,0,18174,145.206
753,32,274,25.143
754,0,17934,143.708
754,24,271,25.764
754,54,6,0.038
754,69,1,0.008
755,0,18197,144.146
755,43,267,23.781
756,0,18154,144.614
756,35,254,23.605
757,0,18133,144.983
757,32,266,24.302
758,0,17932,144.444
758,31,256,25.854
759,0,18194,146.805
759,38,223,21.442
760,0,18162,146.292
760,21,256,23.535
761,0,17979,142.899
761,16,298,25.024
762,0,18181,145.757
762,42,246,23.884
763,0,18066,146.153
763,36,231,23.995
764,0,17850,144.375
764,12,3,0.019
764,34,259,25.147
764,104,4,0.028
764,142,2,0.013
765,0,17945,142.911
765,33,277,23.816
765,141,5,0.04
766,0,18262,146.319
766,12,234,22.939
767,0,18222,145.003
767,57,240,24.722
768,0,18037,144.281
768,36,293,23.829
769,0,17950,144.171
769,28,268,25.328
770,0,18189,145.738
770,98,246,24.08
771,0,17889,143.502
771,31,240,23.251
772,0,18123,146.531
772,53,232,23.726
773,0,17821,142.936
773,23,242,22.766
773,45,2,0.055
774,0,18073,144.57
774,6,294,24.248
775,0,17930,144.178
775,80,278,24.575
775,106,4,0.165
776,0,17988,145.398
776,13,3,0.022
776,21,228,23.1
776,32,1,0.008
776,85,1,0.006
777,0,18139,145.302
777,50,249,22.861
778,0,18153,145.775
778,9,285,24.39
778,105,1,0.011
779,0,17985,143.616
779,71,219,25.121
780,0,18186,145.337
780,52,258,24.029
781,0,17949,145.136
781,141,238,25.454
782,0,18225,144.782
782,8,2,0.022
782,39,242,26.115
783,0,18191,147.457
783,36,225,25.709
784,0,17885,143.999
784,51,255,23.627
785,0,17980,145.059
785,45,1,0.054
785,52,262,24.238
786,0,18287,146.938
786,68,232,23.408
786,86,1,0.036
787,0,17891,142.756
787,22,249,22.628
787,55,1,0.015
788,0,18064,146.519
788,32,255,24.872
789,0,17888,143.15
789,23,269,23.767
790,0,18193,145.558
790,87,242,26.535
790,113,2,0.036
791,0,18201,146.063
791,9,288,24.616
792,0,18027,143.907
792,24,269,23.756
793,0,18234,147.107
793,28,245,24.734
793,35,2,0.049
794,0,17885,145.459
794,34,254,25.579
794,50,3,0.02
795,0,17923,142.735
795,29,271,25.071
796,0,17983,145.264
796,43,236,23.826
797,0,18101,145.396
797,68,256,22.352
798,0,18183,145.146
798,26,267,25.372
799,0,18004,144.441
799,7,1,0.043
799,23,264,25.384
800,0,17926,144.806
800,38,245,23.586
801,0,18014,144.406
801,7,300,23.593
801,50,1,0.006
802,0,18175,145.59
802,18,242,24.078
802,42,1,0.102
803,0,18034,145.29
803,6,7,0.057
803,34,252,25.453
804,0,18009,144.921
804,8,284,24.261
804,248,1,0.006
805,0,17917,145.118
805,67,243,24.585
806,0,18115,144.389
806,63,236,23.219
807,0,18199,147.983
807,25,262,23.937
808,0,18121,143.808
808,26,254,25.944
809,0,18087,145.359
809,21,245,25.507
810,0,18322,145.816
810,45,230,23.381
811,0,18164,146.141
811,54,232,24.098
812,0,18188,145.755
812,26,276,26.385
813,0,18179,147.359
813,15,1,0.017
813,139,278,24.901
814,0,18024,145.604
814,29,243,23.659
815,0,18466,146.412
815,17,237,22.497
816,0,17927,143.553
816,25,241,22.19
817,0,18116,144.484
817,50,227,22.852
818,0,18180,145.63
818,24,251,25.217
818,27,1,0.075
819,0,17933,143.758
819,19,272,24.765
819,43,1,0.069
820,0,18130,146.3
820,20,286,23.27
821,0,18046,145.588
821,48,263,23.902
822,0,17899,143.719
822,38,3,0.07
822,53,216,24.719
823,0,18049,143.891
823,35,255,22.381
824,0,18160,146.91
824,19,251,25.399
825,0,18022,143.867
825,42,272,25.032
826,0,18023,145.39
826,22,298,26.013
826,259,1,0.02
827,0,17945,143.248
827,29,230,23.611
828,0,17991,144.177
828,55,255,24.726
829,0,17916,143.299
829,27,256,24.907
829,29,1,0.056
830,0,17860,143.267
830,10,3,0.027
830,15,1,0.01
830,26,2,0.018
830,44,248,24.553
830,276,4,0.032
831,0,18220,146.652
831,28,248,23.799
832,0,17988,145.461
832,1,2,0.02
832,30,239,23.223
833,0,18098,144.522
833,16,4,0.026
833,26,228,22.674
833,111,1,0.046
834,0,18035,144.837
834,30,271,24.674
835,0,18046,143.599
835,2,2,0.022
835,10,3,0.02
835,77,230,21.873
836,0,18032,143.646
836,83,242,24.441
837,0,17937,144.93
837,28,247,25.979
838,0,18157,144.489
838,25,271,24.519
839,0,18032,145.718
839,25,245,24.953
840,0,18011,144.843
840,51,241,24.338
841,0,18098,144.731
841,20,260,23.257
841,68,2,0.016
842,0,17890,142.487
842,15,242,24.477
843,0,18227,147.236
843,28,229,23.848
844,0,18080,144.435
844,9,1,0.015
844,74,254,23.761
845,0,18276,145.44
845,50,285,25.582
846,0,18155,145.869
846,10,304,26.039
847,0,18015,143.788
847,52,270,23.858
848,0,18248,145.841
848,78,286,25.115
849,0,17926,143.358
849,12,288,23.789
850,0,18143,146.147
850,27,262,24.142
851,0,17938,144.047
851,37,265,24.762
852,0,18129,145.321
852,24,271,26.226
853,0,18063,144.171
853,35,2,0.027
853,93,268,23.46
854,0,18060,145.855
854,34,257,21.498
855,0,18345,147.743
855,34,3,0.048
855,54,274,25.536
856,0,18130,145.327
856,27,251,23.588
857,0,18135,144.253
857,19,286,22.976
858,0,18007,143.527
858,19,258,23.687
858,21,3,0.107
858,63,2,0.046
859,0,17968,143.728
859,14,270,22.746
860,0,17758,143.529
860,28,243,22.406
861,0,17897,145.086
861,50,248,25.318
862,0,18161,145.877
862,27,230,24.305
863,0,18036,145.069
863,41,282,25.756
863,51,1,0.02
864,0,18162,145.109
864,43,247,23.821
865,0,17982,146.289
865,45,233,25.274
866,0,18262,146.732
866,49,213,22.816
867,0,18158,145.334
867,25,244,25.307
868,0,18039,144.849
868,44,231,24.636
869,0,17904,143.462
869,31,256,24.195
870,0,17889,144.048
870,24,240,23.196
871,0,18281,147.042
871,12,2,0.014
871,136,272,23.864
872,0,17963,142.44
872,10,310,28.588
873,0,17805,143.153
873,34,282,25.99
874,0,18107,145.363
874,28,247,22.713
875,0,18031,144.48
875,30,264,23.84
876,0,18079,146.168
876,44,259,25.599
877,0,18144,145.888
877,52,2,0.043
877,62,254,25.01
878,0,18023,145.904
878,38,262,26.708
879,0,18326,147.043
879,25,270,24.174
880,0,18239,147.238
880,29,251,24.86
880,31,4,0.104
881,0,17996,144.219
881,20,255,23.477
881,60,1,0.021
882,0,18013,144.803
882,48,252,24.593
883,0,17956,144.292
883,19,245,25.18
884,0,18316,146.985
884,22,239,22.286
884,49,5,0.14
885,0,18243,145.914
885,33,236,24.24
886,0,18038,143.992
886,65,248,23.843
887,0,18189,144.561
887,37,255,24.246
888,0,17968,143.434
888,11,3,0.082
888,35,230,22.142
889,0,18066,143.741
889,26,256,24.293
890,0,17835,143.253
890,18,244,22.791
891,0,18374,147.275
891,26,255,23.553
892,0,18303,146.326
892,31,258,25.544
893,0,18041,143.168
893,35,221,25.078
894,0,18261,147.304
894,45,261,26.316
895,0,18202,146.736
895,55,246,24.695
896,0,18282,146.614
896,79,230,23.695
897,0,18254,147.854
897,10,259,25.587
898,0,18046,144.254
898,77,230,25.085
899,0,17975,142.995
899,31,1,0.052
899,45,268,24.419
900,0,17976,144.268
900,33,253,24.469
901,0,18234,146.593
901,23,224,24.241
902,0,18084,144.977
902,88,255,26.199
903,0,18189,146.013
903,44,229,24.38
904,0,18037,145.217
904,55,245,22.774
905,0,18194,145.372
905,23,267,23.697
906,0,18133,145.12
906,15,226,24.49
907,0,18114,145.439
907,10,3,0.059
907,35,248,25.657
908,0,18016,144.695
908,51,231,22.838
909,0,18252,145.485
909,28,280,26.377
910,0,18255,145.211
910,25,267,22.946
911,0,18358,146.452
911,17,252,23.943
912,0,17977,144.167
912,18,231,26.609
913,0,18234,147.021
913,16,2,0.057
913,54,260,24.15
914,0,18224,149.452
914,43,263,24.209
915,0,17911,143.196
915,32,288,22.247
916,0,17915,144.411
916,42,271,27.139
917,0,17967,144.707
917,146,293,22.924
918,0,17876,142.966
918,39,261,25.993
919,0,18002,144.747
919,10,267,21.521
920,0,18032,145.615
920,14,265,21.759
920,51,1,0.038
921,0,18087,144.928
921,20,278,24.332
922,0,18195,146.006
922,10,285,22.693
923,0,18107,144.37
923,17,4,0.026
923,55,1,0.01
923,68,271,24.833
924,0,17833,143.326
924,70,237,25.889
925,0,18082,146.236
925,50,245,24.637
926,0,18002,144.931
926,75,256,23.298
927,0,18137,145.843
927,23,1,0.048
927,76,283,26.228
928,0,18084,146.171
928,42,242,25.05
929,0,17991,144.516
929,12,247,24.112
930,0,17997,144.75
930,36,251,25.08
931,0,18063,146.486
931,63,239,26.492
932,0,18081,145.244
932,16,1,0.094
932,18,3,0.098
932,34,267,23.995
933,0,18111,145.63
933,64,249,24.462
934,0,18191,144.221
934,25,234,25.381
935,0,17941,143.488
935,21,5,0.039
935,28,269,25.095
936,0,18050,145.471
936,18,3,0.018
936,25,2,0.084
936,46,254,24.775
937,0,17996,144.435
937,18,244,23.84
937,86,2,0.11
937,211,2,0.013
938,0,18137,145.153
938,17,2,0.014
938,49,242,25.044
939,0,17938,145.51
939,14,1,0.042
939,38,241,23.2
940,0,17804,142.353
940,47,4,0.139
940,71,273,25.272
941,0,17901,144.088
941,19,2,0.014
941,172,260,25.709
942,0,17953,142.509
942,29,229,22.826
943,0,18062,143.589
943,16,269,25.08
944,0,17829,142.678
944,26,241,22.047
945,0,18123,146.465
945,42,252,23.011
946,0,18297,146.142
946,23,242,24.172
947,0,17975,143.445
947,22,2,0.03
947,38,287,24.561
948,0,17907,144.145
948,45,270,25.149
949,0,18084,146.92
949,38,2,0.013
949,56,257,24.191
950,0,18030,144.217
950,6,2,0.014
950,83,213,22.785
951,0,18120,145.105
951,11,262,25.043
952,0,18192,146.547
952,8,276,25.717
953,0,18039,144.568
953,25,248,23.712
954,0,18056,144.123
954,32,250,23.872
955,0,18010,142.697
955,29,244,24.36
956,0,18041,144.767
956,29,235,23.827
957,0,17984,145.297
957,25,240,25.007
958,0,18195,147.505
958,33,217,24.068
958,49,1,0.032
959,0,18217,148.062
959,28,239,23.399
960,0,18079,146.924
960,37,223,22.493
960,246,5,0.043
961,0,17944,145.201
961,8,275,24.996
961,67,1,0.169
962,0,18058,144.696
962,14,331,26.03
963,0,17988,144.813
963,55,254,25.146
963,163,2,0.041
964,0,18125,145.783
964,71,247,25.372
964,95,1,0.007
965,0,18116,144.862
965,61,232,24.525
966,0,18034,143.831
966,28,226,25.812
967,0,18181,145.638
967,30,239,25.709
968,0,18272,147.019
968,61,303,25.164
968,72,1,0.107
969,0,18135,146.273
969,27,213,23.207
970,0,18134,145.897
970,33,230,25.417
971,0,18092,143.891
971,34,265,25.046
971,35,2,0.054
972,0,18327,147.155
972,11,3,0.021
972,22,261,22.919
972,91,2,0.013
973,0,18011,146.047
973,14,271,23.085
974,0,17970,143.923
974,30,242,25.561
974,61,2,0.034
975,0,17779,141.896
975,81,260,25.565
975,178,2,0.087
975,248,4,0.024
976,0,18108,144.401
976,25,245,23.842
977,0,18035,144.049
977,236,238,23.519
978,0,17971,145.297
978,24,235,25.491
979,0,18015,144.263
979,24,237,22.808
979,77,1,0.011
980,0,18019,144.423
980,3,1,0.086
980,26,270,23.488
981,0,18143,145.453
981,14,274,24.522
982,0,17991,143.454
982,23,1,0.078
982,33,230,23.092
982,250,2,0.013
983,0,18262,147.654
983,22,279,25.734
983,38,1,0.007
983,120,2,0.013
984,0,18221,145.076
984,144,244,23.973
985,0,18145,145.048
985,65,245,24.457
986,0,18150,145.507
986,41,252,24.667
987,0,18235,146.459
987,12,286,25.205
988,0,18024,144.226
988,19,2,0.02
988,28,256,26.027
988,33,1,0.019
989,0,18068,145.239
989,35,277,25.596
990,0,18218,146.693
990,24,252,24.357
991,0,17887,143.399
991,27,235,24.025
992,0,18263,144.308
992,29,224,26.904
992,49,2,0.082
993,0,17982,144.934
993,20,234,23.563
993,97,2,0.011
994,0,18111,145.283
994,33,210,22.632
995,0,18139,144.538
995,31,251,23.466
996,0,17994,144.266
996,110,3,0.021
996,181,251,24.499
997,0,18018,144.855
997,26,276,25.103
998,0,18270,144.978
998,55,212,22.524
999,0,17902,143.997
999,58,271,24.637
